Ids_Prd,R_Csump,All_Emp,NetExports,M1,M2,CPI,^GSPC,Intr_10Y,Moody_aaa,Labor_partic,Imports_Goods,Customs_Duties,GDP_nominal,working_hour_manuf,Ef_Fed_Rate,Unemp,Per_savings,Real GDP,dataset
0.024171818664805667,0.013853132905050636,0.006001133261642977,0.0,0.008010723746078696,0.02055872702103656,0.003272254228742888,0.06536546909721341,0.015151805020602316,0.009501259124140127,-0.0017079423451562548,0.0,0.0,0.0,40.56666666666667,2.9633333333333334,5.733333333333333,10.700000000000001,0.01116162003985366,train
0.00792793231459088,0.006799714082419417,0.00736790834094414,0.0,0.010582109330536937,0.0198855322871081,0.0035871553221502595,0.03834448825811876,0.022305757514298197,0.018735911057469634,0.0034129725962399604,0.0,0.0,0.0,40.6,3.33,5.5,10.433333333333332,0.02175005327773505,train
0.009824154016236708,0.01870961965672846,0.004945876438767982,0.0,0.008516265031492054,0.018481018808180316,0.0051948168771041026,0.0180154497331646,0.01218041855687102,0.009237940984936355,-0.0034129725962399604,0.0,0.0,0.0,40.666666666666664,3.453333333333333,5.566666666666666,11.066666666666668,0.0065376305040079075,train
0.01551775770430286,0.013752247055678346,0.009300939873940095,0.0,0.007797310460031959,0.016646033793288773,0.001941119988344564,0.0604958369058366,0.021557721074979108,0.006872879287762146,0.0034129725962399604,0.0,0.0,0.0,40.46666666666667,3.4633333333333334,5.466666666666666,11.066666666666668,0.02086787917430577,train
0.02471553999545195,0.021228153298983088,0.005546192176781872,0.0,0.007094515406490309,0.018094433442633395,0.0022598879674378125,0.018149171249627116,-0.011919092237210327,0.0068259650703998975,0.0,0.0,0.0,0.0,40.766666666666666,3.49,5.2,11.866666666666667,0.010831807372440494,train
0.01676033306604774,0.009170289851037072,0.011680261204674025,0.0,0.019727015788072677,0.023787529377817584,0.002254792387089033,0.03869495442990001,0.007168489478612594,0.002265006630852051,0.0,0.0,0.0,0.0,40.86666666666667,3.456666666666667,5.0,11.366666666666667,0.015505187497860007,train
0.02822374026436414,0.007017207888511123,0.008755676096697584,0.0,0.010031432083144054,0.018536652432474376,0.005454850682963919,0.006589420517800981,-0.004773278752657761,0.0045146803545268455,-0.0017050302510837057,0.0,0.0,0.0,40.96666666666667,3.5766666666666667,4.966666666666666,12.066666666666668,0.003087140739525651,train
0.030062960000500016,0.02597283012441487,0.009746861728906708,0.0,0.007458083047203523,0.019816477807609978,0.0019181591559034317,0.033656744390443194,0.007151401157625026,-0.0045146803545268455,0.0017050302510837057,0.0,0.0,0.0,41.3,3.9766666666666666,4.8999999999999995,11.200000000000001,0.02391092295812669,train
0.0198357369616744,-0.0022231213683130413,0.011384378875622048,0.0,0.004324999018601616,0.01580245869021013,0.009535990889212087,-0.020287727381112397,0.0,0.009009069942365944,0.0017021280705300512,0.0,0.0,0.0,41.233333333333334,4.079999999999999,4.666666666666667,11.166666666666666,0.012555556370438481,train
0.016097642341255547,0.036356805178684226,0.013095620117614004,0.0,0.0159024757940589,0.02113388009462902,0.0003163055537998005,0.04917676590231057,0.018824085245635613,0.013363227812167144,-0.0017021280705300512,0.0,0.0,0.0,41.13333333333333,4.076666666666667,4.366666666666667,12.033333333333333,0.021988085171807725,train
0.026533061126117197,0.015535702664346562,0.013439933508351487,0.0,0.01804017655773471,0.02134999109368163,0.007247550236846312,0.026012741606817436,0.07410797215372189,0.034786116085415486,0.005097717071668839,0.0,0.0,0.0,41.266666666666666,4.166666666666667,4.1000000000000005,11.366666666666667,0.022777626153715147,train
0.02983133228046375,0.020816263470672336,0.013863217388387028,0.0,0.015962502690465286,0.01727158650866123,0.010307759546064776,-0.0316363452938111,0.052699232000851026,0.05001042057466143,-0.003395589001138788,0.0,0.0,0.0,41.6,4.56,3.8666666666666667,10.966666666666667,0.024046895002712176,train
0.015759280001061526,-0.00618057686826301,0.01443824520600856,0.0,0.0064308903302903175,0.008525200823359391,0.006195806685251881,-0.03221794851555515,-0.012396852976828798,0.030032287098875177,0.005089069507471677,0.0,0.0,0.0,41.56666666666666,4.913333333333333,3.8333333333333335,10.966666666666667,0.003408887793316495,train
0.015517632232137757,0.019310686300613167,0.008263867958850923,0.0,0.0023282897595908736,0.008873922588716887,0.011362013831771822,-0.10071358068212,0.07410797215372189,0.07958743791834744,0.0033783815916272886,0.0,0.0,0.0,41.26666666666667,5.41,3.766666666666667,11.033333333333333,0.00843267058825603,train
0.0023044478597622486,-0.0006965567162686703,0.00856430736469882,0.0,0.0,0.010046128861058712,0.005177413727608382,0.04414867232762276,-0.06789033554285129,-0.018382870600533563,0.0033670065479043387,0.0,0.0,0.0,41.13333333333333,5.5633333333333335,3.6999999999999997,11.666666666666666,0.008170564135186353,train
-0.012352213624599706,0.006205447346530946,0.0050639216597296866,0.0,0.016147986407982096,0.019590274921119644,0.0024271856576110196,0.09483913248017828,-0.0639877086752838,-0.049439725738227525,-0.006745388139531627,0.0,0.0,0.0,40.666666666666664,4.823333333333333,3.8333333333333335,12.5,0.008818931799984497,train
0.0004994536427531671,0.015256280329901895,0.0033516180064694368,0.0,0.01250726935239399,0.02480716098345681,0.009049835519917782,0.022294476127455276,0.10050292165038122,0.0586734016851731,0.008424649659251493,0.0,0.0,0.0,40.4,3.9899999999999998,3.8333333333333335,11.933333333333332,0.0006133265706615987,train
0.015073503080599071,0.007744779308274108,0.006276837322099382,0.0,0.020688465024353953,0.02498408696698018,0.00896866998276069,0.0467431869485333,0.05427688685443832,0.03787648429049839,0.001676446327252279,0.0,0.0,0.0,40.56666666666667,3.893333333333333,3.7999999999999994,12.366666666666667,0.009416287547763247,train
